 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
171	1281	960	1281	555	277977	217	0	217	217	217	647.859	396.990	6.751	6.651	1.758	6.947	647.858	396.990	6.751	640	388	3	18	20	8
172	1608	1096	1608	662	522600	325	0	325	325	325	681.238	400.609	7.440	7.218	1.774	7.661	681.237	400.610	7.440	673	393	3	17	18	9
173	1444	1130	1444	625	310460	215	0	215	215	215	739.581	393.135	7.044	7.026	2.022	7.430	739.581	393.135	7.044	731	384	3	19	22	9
174	3800	2418	3800	1495	847400	223	0	223	223	223	785.946	412.606	6.715	10.949	3.662	11.063	785.944	412.605	6.715	772	394	3	27	37	9
175	3454	2024	3454	1278	756426	219	0	219	219	219	506.024	411.686	7.244	10.065	3.063	10.363	506.025	411.687	7.244	493	400	3	25	30	9
176	2358	1556	2358	962	775782	329	0	329	329	329	859.837	414.401	7.007	9.020	3.045	9.110	859.837	414.401	7.007	847	403	3	28	22	9
177	396	448	396	222	37224	94	0	94	94	94	552.030	411.846	6.346	4.526	1.363	4.366	552.030	411.846	6.346	548	405	3	9	15	8
178	369	434	369	224	35055	95	0	95	95	95	802.753	409.908	6.575	4.566	1.502	4.397	802.755	409.908	6.575	800	402	3	7	16	7
179	1873	1166	1873	699	419552	224	0	224	224	224	675.349	421.349	6.844	7.509	1.686	7.857	675.349	421.349	6.844	666	412	3	20	19	9
180	1617	1076	1617	652	155232	96	0	96	96	96	657.588	426.694	6.380	7.179	1.730	7.578	657.588	426.694	6.380	648	417	3	19	20	8
181	3002	1676	3002	1077	687458	229	0	229	229	229	865.316	437.576	6.898	9.203	2.449	9.394	865.316	437.576	6.898	855	426	3	22	26	9
182	1543	1082	1543	686	351804	228	0	228	228	228	688.133	434.401	7.006	7.460	2.209	7.339	688.128	434.402	7.006	677	424	3	24	18	9
183	1721	1128	1721	680	579977	337	0	337	337	337	668.947	440.528	7.389	7.315	1.722	7.708	668.946	440.529	7.389	660	431	3	19	20	9
184	1521	1086	1521	647	352872	232	0	232	232	232	796.311	444.424	6.915	7.101	1.868	7.533	796.304	444.424	6.915	787	435	3	19	20	8
185	3075	1874	3075	1217	716475	233	0	233	233	233	684.562	452.168	6.599	10.015	3.433	9.901	684.562	452.167	6.599	670	442	3	32	25	8
186	2293	1552	2293	938	222421	97	0	97	97	97	896.551	446.080	6.741	8.927	3.134	8.851	896.547	446.080	6.741	886	428	3	20	31	8
187	2261	1372	2261	821	531335	235	0	235	235	235	811.203	456.352	6.847	8.105	2.035	8.580	811.201	456.353	6.847	801	446	3	21	24	9
188	971	750	971	451	229156	236	0	236	236	236	743.192	454.344	6.668	6.140	1.683	5.847	743.196	454.344	6.668	734	448	3	19	11	9
189	2550	1560	2550	946	617100	242	0	242	242	242	790.177	464.662	7.080	8.620	2.319	9.142	790.175	464.661	7.080	779	454	3	25	22	9
190	887	676	887	440	213767	241	0	241	241	241	742.913	463.508	6.795	5.948	1.656	5.694	742.911	463.509	6.795	735	460	3	18	9	8
191	2373	1592	2373	974	234927	99	0	99	99	99	914.468	466.101	6.295	8.826	2.755	9.030	914.469	466.101	6.295	902	454	3	26	24	8
192	1211	962	1211	547	290640	240	0	240	240	240	760.976	458.061	7.054	6.529	1.777	6.986	760.976	458.061	7.054	754	450	3	17	18	9
193	1454	1016	1454	647	142492	98	0	98	98	98	703.058	457.065	6.465	7.053	1.945	7.467	703.052	457.065	6.465	694	448	3	19	20	7
194	2877	1816	2877	1112	713496	248	0	248	248	248	766.692	476.174	7.100	9.520	3.069	9.488	766.703	476.174	7.100	754	462	3	28	28	9
195	3076	1896	3076	1196	750544	244	0	244	244	244	849.582	475.160	6.796	9.734	2.942	9.960	849.579	475.160	6.796	837	461	3	27	27	9
196	1294	924	1294	585	317030	245	0	245	245	245	957.528	473.703	6.734	6.628	1.598	6.825	957.526	473.703	6.734	949	465	3	18	17	8
197	932	748	932	439	226476	243	0	243	243	243	745.062	475.266	6.864	5.877	1.408	6.047	745.064	475.265	6.864	737	469	3	17	14	8
198	3630	2206	3630	1359	896610	247	0	247	247	247	886.731	481.827	7.098	10.829	3.904	10.596	886.733	481.827	7.098	874	466	3	25	36	10
199	1803	1276	1803	792	182103	101	0	101	101	101	944.042	486.315	6.298	7.989	2.640	8.071	944.040	486.315	6.298	935	478	3	28	20	8
200	1700	1148	1700	732	433500	255	0	255	255	255	832.404	490.617	7.039	7.720	2.354	7.689	832.405	490.617	7.039	823	478	3	18	25	9
201	2665	1650	2665	1020	676910	254	0	254	254	254	917.308	488.766	6.485	8.964	2.471	9.183	917.303	488.766	6.485	904	476	3	26	25	9
